Date,Close
11-Aug-17,"21,858.32"
14-Aug-17,"21,993.71"
15-Aug-17,"21,998.99"
16-Aug-17,"22,024.87"
17-Aug-17,"21,750.73"
18-Aug-17,"21,674.51"
21-Aug-17,"21,703.75"
22-Aug-17,"21,899.89"
23-Aug-17,"21,812.09"
24-Aug-17,"21,783.40"
25-Aug-17,"21,813.67"
28-Aug-17,"21,808.40"
29-Aug-17,"21,865.37"
30-Aug-17,"21,892.43"
31-Aug-17,"21,948.10"
1-Sep-17,"21,987.56"
5-Sep-17,"21,753.31"
6-Sep-17,"21,807.64"
7-Sep-17,"21,784.78"
8-Sep-17,"21,797.79"
11-Sep-17,"22,057.37"
12-Sep-17,"22,118.86"
13-Sep-17,"22,158.18"
14-Sep-17,"22,203.48"
15-Sep-17,"22,268.34"
18-Sep-17,"22,331.35"
19-Sep-17,"22,370.80"
20-Sep-17,"22,412.59"
21-Sep-17,"22,359.23"
22-Sep-17,"22,349.59"
25-Sep-17,"22,296.09"
26-Sep-17,"22,284.32"
27-Sep-17,"22,340.71"
28-Sep-17,"22,381.20"
29-Sep-17,"22,405.09"
2-Oct-17,"22,557.60"
3-Oct-17,"22,641.67"
4-Oct-17,"22,661.64"
5-Oct-17,"22,775.39"
6-Oct-17,"22,773.67"
9-Oct-17,"22,761.07"
10-Oct-17,"22,830.68"
11-Oct-17,"22,872.89"
12-Oct-17,"22,841.01"
13-Oct-17,"22,871.72"
16-Oct-17,"22,956.96"
17-Oct-17,"22,997.44"
18-Oct-17,"23,157.60"
19-Oct-17,"23,163.04"
20-Oct-17,"23,328.63"
23-Oct-17,"23,273.96"
24-Oct-17,"23,441.76"
25-Oct-17,"23,329.46"
26-Oct-17,"23,400.86"
27-Oct-17,"23,434.19"
30-Oct-17,"23,348.74"
31-Oct-17,"23,377.24"
1-Nov-17,"23,435.01"
2-Nov-17,"23,516.26"
3-Nov-17,"23,539.19"
6-Nov-17,"23,548.42"
7-Nov-17,"23,557.23"
8-Nov-17,"23,563.36"
9-Nov-17,"23,461.94"
10-Nov-17,"23,422.21"
13-Nov-17,"23,439.70"
14-Nov-17,"23,409.47"
15-Nov-17,"23,271.28"
16-Nov-17,"23,458.36"
17-Nov-17,"23,358.24"
20-Nov-17,"23,430.33"
21-Nov-17,"23,590.83"
22-Nov-17,"23,526.18"
24-Nov-17,"23,557.99"
27-Nov-17,"23,580.78"
28-Nov-17,"23,836.71"
29-Nov-17,"23,940.68"
30-Nov-17,"24,272.35"
1-Dec-17,"24,231.59"
4-Dec-17,"24,290.05"
5-Dec-17,"24,180.64"
6-Dec-17,"24,140.91"
7-Dec-17,"24,211.48"
8-Dec-17,"24,329.16"
11-Dec-17,"24,386.03"
12-Dec-17,"24,504.80"
13-Dec-17,"24,585.43"
14-Dec-17,"24,508.66"
15-Dec-17,"24,651.74"
18-Dec-17,"24,792.20"
19-Dec-17,"24,754.75"
20-Dec-17,"24,726.65"
21-Dec-17,"24,782.29"
22-Dec-17,"24,754.06"
26-Dec-17,"24,746.21"
27-Dec-17,"24,774.30"
28-Dec-17,"24,837.51"
29-Dec-17,"24,719.22"
2-Jan-18,"24,824.01"
3-Jan-18,"24,922.68"
4-Jan-18,"25,075.13"
5-Jan-18,"25,295.87"
8-Jan-18,"25,283.00"
9-Jan-18,"25,385.80"
10-Jan-18,"25,369.13"
11-Jan-18,"25,574.73"
12-Jan-18,"25,803.19"
16-Jan-18,"25,792.86"
17-Jan-18,"26,115.65"
18-Jan-18,"26,017.81"
19-Jan-18,"26,071.72"
22-Jan-18,"26,214.60"
23-Jan-18,"26,210.81"
24-Jan-18,"26,252.12"
25-Jan-18,"26,392.79"
