Date,Close
31-Aug-16,18400.88
1-Sep-16,18419.3
2-Sep-16,18491.96
6-Sep-16,18538.12
7-Sep-16,18526.14
8-Sep-16,18479.91
9-Sep-16,18085.45
12-Sep-16,18325.07
13-Sep-16,18066.75
14-Sep-16,18034.77
15-Sep-16,18212.48
16-Sep-16,18123.8
19-Sep-16,18120.17
20-Sep-16,18129.96
21-Sep-16,18293.7
22-Sep-16,18392.46
23-Sep-16,18261.45
26-Sep-16,18094.83
27-Sep-16,18228.3
28-Sep-16,18339.24
29-Sep-16,18143.45
30-Sep-16,18308.15
3-Oct-16,18253.85
4-Oct-16,18168.45
5-Oct-16,18281.03
6-Oct-16,18268.5
7-Oct-16,18240.49
10-Oct-16,18329.04
11-Oct-16,18128.66
12-Oct-16,18144.2
13-Oct-16,18098.94
14-Oct-16,18138.38
17-Oct-16,18086.4
18-Oct-16,18161.94
19-Oct-16,18202.62
20-Oct-16,18162.35
21-Oct-16,18145.71
24-Oct-16,18223.03
25-Oct-16,18169.27
26-Oct-16,18199.33
27-Oct-16,18169.68
28-Oct-16,18161.19
31-Oct-16,18142.42
1-Nov-16,18037.1
2-Nov-16,17959.64
3-Nov-16,17930.67
