Date,Close
7-Mar-16,17073.95
4-Mar-16,17006.77
3-Mar-16,16943.9
2-Mar-16,16899.32
1-Mar-16,16865.08
29-Feb-16,16516.5
26-Feb-16,16639.97
25-Feb-16,16697.29
24-Feb-16,16484.99
23-Feb-16,16431.78
22-Feb-16,16620.66
19-Feb-16,16391.99
18-Feb-16,16413.43
17-Feb-16,16453.83
16-Feb-16,16196.41
12-Feb-16,15973.84
11-Feb-16,15660.18
10-Feb-16,15914.74
9-Feb-16,16014.38
8-Feb-16,16027.05
5-Feb-16,16204.97
4-Feb-16,16416.58
3-Feb-16,16336.66
2-Feb-16,16153.54
1-Feb-16,16449.18
29-Jan-16,16466.3
28-Jan-16,16069.64
27-Jan-16,15944.46
26-Jan-16,16167.23
25-Jan-16,15885.22
22-Jan-16,16093.51
21-Jan-16,15882.68
20-Jan-16,15766.74
19-Jan-16,16016.02
15-Jan-16,15988.08
14-Jan-16,16379.05
13-Jan-16,16151.41
12-Jan-16,16516.22
11-Jan-16,16398.57
8-Jan-16,16346.45
7-Jan-16,16514.1
6-Jan-16,16906.51
5-Jan-16,17158.66
4-Jan-16,17148.94
31-Dec-15,17425.03
30-Dec-15,17603.87
29-Dec-15,17720.98
28-Dec-15,17528.27
24-Dec-15,17552.17
23-Dec-15,17602.61
22-Dec-15,17417.27
21-Dec-15,17251.62
18-Dec-15,17128.55
17-Dec-15,17495.84
16-Dec-15,17749.09
15-Dec-15,17524.91
14-Dec-15,17368.5
11-Dec-15,17265.21
10-Dec-15,17574.75
9-Dec-15,17492.3
8-Dec-15,17568
7-Dec-15,17730.51
4-Dec-15,17847.63
3-Dec-15,17477.67
2-Dec-15,17729.68
1-Dec-15,17888.35
30-Nov-15,17719.92
27-Nov-15,17813.39
25-Nov-15,17813.39
24-Nov-15,17812.19
23-Nov-15,17792.68
20-Nov-15,17823.81
19-Nov-15,17732.75
18-Nov-15,17737.16
17-Nov-15,17489.5
16-Nov-15,17483.01
13-Nov-15,17245.24
12-Nov-15,17448.07
11-Nov-15,17702.22
10-Nov-15,17758.21
9-Nov-15,17730.48
6-Nov-15,17910.33
5-Nov-15,17863.43
4-Nov-15,17867.58
3-Nov-15,17918.15
2-Nov-15,17828.76
30-Oct-15,17663.54
29-Oct-15,17755.8
28-Oct-15,17779.52
27-Oct-15,17581.43
26-Oct-15,17623.05
23-Oct-15,17646.7
22-Oct-15,17489.16
21-Oct-15,17168.61
20-Oct-15,17217.11
19-Oct-15,17230.54
16-Oct-15,17215.97
15-Oct-15,17141.75
14-Oct-15,16924.75
13-Oct-15,17081.89
12-Oct-15,17131.86
